,Branch_ID,Branch_Name,Region,Customer_ID,Customer_Name,Gender,Age,Credit_Type,Credit_Amount,Interest_Rate,Loan_Term_Months,Start_Date,Payment_Status,Income_Level,Marital_Status,Occupation,Account_Balance,Credit_Score,Region_Code,Risk_Level,region,district,district_population,branch_count,clients_in_district_rows,active_clients_district,need_for_bank_service
84,696,Andijon,Xorazm viloyati - Urganch,3ff2a3b9-8edf-4d55-a4c0-95579d20e0cd,Jason Smith,erkak,47,Ipoteka,256276114,20.22,72,2024-01-21,To'langan,Yuqori,Yolg'iz,Ishchi,59959695,389,7,Past,Toshkent shahri,Mirobod,356475,4,104,9667,0.973
85,989,Navoiy,Qoraqalpog‘iston - Taxiatosh,4b92ea12-6fbb-4a55-962d-99b6d951458e,Kevin White,erkak,22,Ipoteka,310906464,11.21,48,2021-11-12,Kechikkan,Yuqori,Yolg'iz,Ishchi,64296960,761,4,O'rtacha,Jizzax,Jizzax,78543,1,235,3949,0.95
86,337,Namangan,Sirdaryo viloyati - Sirdaryo,04dfbacf-9fb3-449f-bb9b-e540687c14b9,Kristen Roberts,erkak,57,Avtokredit,92026237,14.34,24,2025-03-24,To'langan,Yuqori,Turmush qurgan,Ishchi,85173871,758,8,O'rtacha,Navoiy,Navoiy,40472,1,231,4876,0.88
87,753,Buxoro,Farg‘ona viloyati - Marg‘ilon,bf7a1fe6-0e60-48b3-98da-c7ab44dc6073,Michael Hall,ayol,50,Fermerlik,247683995,13.37,60,2022-12-07,Kechikkan,Past,Yolg'iz,Boshqaruvchi,48554594,601,8,O'rtacha,Sirdaryo,Sirdaryo,115267,1,238,4878,0.958
88,466,Andijon,Qoraqalpog‘iston - Nukus,96096398-ce23-411b-af66-f22cd556d480,Mary Mckay,erkak,25,Ta'lim,268393939,24.59,12,2021-11-10,Jarayonda,Past,Turmush qurgan,Boshqaruvchi,99125435,591,3,Past,Sirdaryo,Shirin,77686,1,255,9183,0.882
89,958,Qoraqalpog‘iston,Qoraqalpog‘iston - Chimboy,a3f5d162-0936-4209-828b-6cb970041dcb,Patrick Shah,ayol,20,Ipoteka,222359770,18.4,60,2023-08-29,Kechikkan,Past,Yolg'iz,Tadbirkor,67813873,461,7,Past,Fargʻona,Marg‘ilon,251803,3,266,15042,0.94
90,469,Namangan,Samarqand viloyati - Kattaqo‘rg‘on,ac93e59a-5c20-4721-83c2-b071f4d09126,Gabrielle Miller,erkak,51,Avtokredit,418496076,15.08,48,2024-06-20,Jarayonda,Yuqori,Yolg'iz,Ishchi,74278915,803,11,Past,Jizzax,G‘allaorol,17080,1,240,1129,0.934
91,587,Andijon,Buxoro viloyati - Kogon,b2776d96-48db-4ea7-9df5-8166013d6291,Christopher Peterson,ayol,24,Avtokredit,359478931,22.94,60,2024-12-06,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,52414351,694,6,Yuqori,Toshkent shahri,Chilonzor,269202,3,87,31888,0.882
92,595,Andijon,Qoraqalpog‘iston - Taxiatosh,fb1674b2-5f5a-4eef-9950-873cf165bdcb,Nancy Reeves,ayol,52,Avtokredit,340161001,20.4,48,2024-01-24,To'langan,Yuqori,Yolg'iz,Fermer,75194240,758,9,Yuqori,Surxondaryo,Sherobod,218888,2,257,13143,0.94
93,868,Xorazm,Farg‘ona viloyati - Qo‘qon,8ac8bea4-4a8f-40dd-ba5e-4c3a2ba2c2ff,Thomas Li,ayol,51,Biznes,319605178,14.67,72,2024-06-12,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,72585821,603,12,Yuqori,Samarqand,Pastdarg‘om,105713,1,132,15720,0.851
94,317,Qashqadaryo,Navoiy viloyati - Qiziltepa,3dbf0888-01b3-4775-a6cb-f16d0802e7b8,Donna Fuller,erkak,45,Biznes,367663956,21.18,12,2021-09-28,To'langan,Yuqori,Turmush qurgan,Talaba,88105888,390,1,Yuqori,Xorazm,Xiva,26077,1,243,1762,0.932
95,266,Sirdaryo,Sirdaryo viloyati - Sirdaryo,783ccffd-6ada-45d4-bc4e-b96f9775a76c,Linda Hansen,erkak,54,Biznes,5540149,23.74,48,2022-01-09,Kechikkan,Past,Turmush qurgan,Talaba,122319,600,2,Yuqori,Toshkent viloyati,Olmaliq,348935,3,106,31204,0.911
96,582,Jizzax,Buxoro viloyati - G‘ijduvon,485af3a2-2e70-48ab-8cc3-0a21cc524903,Catherine Kelly,ayol,37,Ta'lim,72004179,15.56,36,2022-12-01,Jarayonda,O'rtacha,Turmush qurgan,Talaba,3613944,843,8,Yuqori,Buxoro,G‘ijduvon,62601,1,233,6501,0.896
97,416,Surxondaryo,Samarqand viloyati - Kattaqo‘rg‘on,81d98936-e9e2-4f40-bb57-3e7c65f9d61e,Vanessa White,ayol,37,Biznes,195239802,18.36,72,2025-08-03,Kechikkan,Past,Turmush qurgan,Fermer,42288341,495,13,O'rtacha,Surxondaryo,Denov,128469,1,219,5813,0.955
98,694,Toshkent,Qoraqalpog‘iston - Nukus,feb8bc81-a732-4d7c-b9d9-ea61d95e6b33,Abigail James,erkak,61,Ipoteka,323791632,17.28,36,2025-09-03,Kechikkan,O'rtacha,Yolg'iz,Talaba,33054683,342,15,Past,Xorazm,Xiva,26077,0,243,1762,0.932
99,943,Namangan,Toshkent viloyati - Angren,141ebc06-5ca8-4b25-a3e1-0c1ad0d34363,Jerry Wong,ayol,51,Biznes,290828599,18.45,36,2024-08-22,To'langan,Past,Turmush qurgan,Boshqaruvchi,88411371,386,4,O'rtacha,Navoiy,Navoiy,40472,0,231,4876,0.88
100,868,Toshkent,Xorazm viloyati - Yangibozor,4840683b-2ecd-4a85-9888-d4636c09911b,Michael Padilla,erkak,60,Ipoteka,96409469,12.15,72,2023-06-06,Kechikkan,Past,Turmush qurgan,Talaba,55598161,415,10,Past,Andijon,Andijon,535564,5,230,5751,0.989
101,792,Toshkent,Qashqadaryo viloyati - Qarshi,cf6c23df-22c3-4033-aff1-de89f1ecbfa2,Laura Salazar,ayol,46,Ipoteka,139187468,15.57,12,2022-04-03,Kechikkan,O'rtacha,Yolg'iz,Fermer,13866585,793,3,Yuqori,Namangan,Pop,440092,5,239,25049,0.943
102,789,Namangan,Qoraqalpog‘iston - Taxiatosh,dfb8b581-0bcd-46c4-a855-82343c47f99c,Alvin Oliver,ayol,40,Fermerlik,151075363,20.17,12,2024-07-29,To'langan,O'rtacha,Turmush qurgan,Ishchi,89931795,372,14,Yuqori,Namangan,Pop,440092,4,239,25049,0.943
103,725,Navoiy,Navoiy viloyati - Zarafshon,67b2f0ae-e5c5-48d6-992f-5ad831da03e1,Valerie Payne,ayol,35,Biznes,184803151,17.02,48,2023-04-08,Kechikkan,Past,Yolg'iz,Talaba,34650227,776,3,Yuqori,Surxondaryo,Sherobod,218888,2,257,13143,0.94
104,409,Surxondaryo,Andijon viloyati - Shahrixon,66b3dddd-4c07-476a-998a-7880ff9daafa,Angela Stark,erkak,18,Avtokredit,93391383,17.33,72,2023-04-08,Kechikkan,Past,Yolg'iz,Ishchi,93697810,642,12,Yuqori,Toshkent shahri,Mirzo Ulug‘bek,2171,1,101,261,0.88
105,230,Sirdaryo,Xorazm viloyati - Urganch,88c83da9-b4fc-45aa-96f8-6a442c1b7471,Tracey Johnson,ayol,25,Ta'lim,165855985,18.79,72,2023-09-05,Jarayonda,Yuqori,Turmush qurgan,O'qituvchi,32443292,395,3,O'rtacha,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
106,683,Samarqand,Toshkent viloyati - Angren,fbcf74e5-df88-4342-bf51-bc69ec7da2ed,Eric Miller,ayol,70,Fermerlik,413422362,23.69,12,2023-02-15,Jarayonda,Yuqori,Turmush qurgan,Fermer,779160,719,11,Yuqori,Fargʻona,Marg‘ilon,251803,3,266,15042,0.94
107,981,Navoiy,Jizzax viloyati - G‘allaorol,6525786e-5768-4a05-985c-39371be065ca,Pamela Smith,erkak,60,Ta'lim,41392335,13.13,60,2025-05-24,Kechikkan,Yuqori,Yolg'iz,Tadbirkor,71563910,470,15,Past,Fargʻona,Qo‘qon,283539,3,211,26120,0.908
108,539,Samarqand,Sirdaryo viloyati - Guliston,94250601-3dc7-40d9-89ea-00be2042d86b,Steven Taylor,erkak,54,Avtokredit,409694382,15.26,24,2021-01-13,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,52381229,536,2,O'rtacha,Namangan,Namangan,54601,2,222,2839,0.948
109,693,Navoiy,Qashqadaryo viloyati - Qarshi,fd29b7a3-ac7a-4ea3-a5e5-d4a4cd87e34b,Brenda Chen,erkak,44,Biznes,119407456,16.92,60,2025-08-27,Jarayonda,Past,Yolg'iz,Ishchi,9546707,637,5,O'rtacha,Andijon,Andijon,535564,6,230,5751,0.989
110,577,Andijon,Qashqadaryo viloyati - Yakkabog‘,c4eec10f-7baf-4825-afc3-e92125aff652,Christine Boyle,erkak,21,Ipoteka,335589329,13.75,60,2025-04-24,Jarayonda,O'rtacha,Turmush qurgan,Ishchi,95536306,608,13,Yuqori,Surxondaryo,Denov,128469,1,219,5813,0.955
111,467,Jizzax,Farg‘ona viloyati - Marg‘ilon,606edd63-c184-49f0-ad4c-837ecf4aecf9,Keith Jones,ayol,63,Fermerlik,455861426,19.15,36,2021-09-10,To'langan,Yuqori,Yolg'iz,Boshqaruvchi,14322469,543,15,O'rtacha,Qoraqalpogʻiston Respublikasi,Chimboy,280515,3,257,13819,0.951
112,173,Buxoro,Navoiy viloyati - Navoiy,b7377e1f-ff53-464c-809d-5203520c1414,Christine Cooley,ayol,35,Ta'lim,217366547,13.63,48,2023-02-26,Jarayonda,Yuqori,Turmush qurgan,Talaba,9458475,301,5,Yuqori,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
113,105,Qashqadaryo,Sirdaryo viloyati - Shirin,71464618-5fce-41f8-ba25-4cecb6197680,David Houston,ayol,50,Biznes,429107412,22.6,48,2023-05-18,Jarayonda,Yuqori,Turmush qurgan,Boshqaruvchi,76251204,393,14,Yuqori,Toshkent viloyati,Chinoz,78727,2,127,9337,0.881
114,617,Qoraqalpog‘iston,Xorazm viloyati - Xiva,f9c33ff3-0d00-407f-bf05-87ee190473ba,James Clark,erkak,61,Fermerlik,496861471,17.86,24,2021-04-13,Kechikkan,Yuqori,Yolg'iz,Fermer,3701686,654,7,Past,Andijon,Asaka,302451,4,236,42183,0.861
115,510,Surxondaryo,Jizzax viloyati - Jizzax,7062dd15-23c3-4197-ba9e-5e4102f2da48,Renee Gray,erkak,18,Ta'lim,23681295,19.57,12,2025-08-10,To'langan,Past,Yolg'iz,Talaba,59275516,399,13,O'rtacha,Toshkent viloyati,Olmaliq,348935,3,106,31204,0.911
116,271,Navoiy,Surxondaryo viloyati - Sherobod,65d72f9e-eaea-423a-a40f-d84c5405884d,Melissa Richardson,erkak,26,Biznes,370618494,18.47,36,2023-03-22,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,91484595,742,8,Past,Toshkent shahri,Uchtepa,599036,6,85,57472,0.904
117,717,Surxondaryo,Navoiy viloyati - Zarafshon,9bfeee68-0246-46a8-827e-4d83e4c4b58a,Kimberly King,erkak,37,Biznes,34474979,11.48,36,2025-07-20,Jarayonda,Past,Yolg'iz,Tadbirkor,47270184,376,15,Past,Buxoro,Buxoro,1000,1,218,59,0.941
118,923,Samarqand,Qashqadaryo viloyati - Kitob,613e25e2-0d24-45db-bd2a-664779b46286,Megan Cook,ayol,32,Biznes,193462826,15.57,12,2023-12-26,Kechikkan,O'rtacha,Turmush qurgan,Fermer,97492570,794,10,Past,Sirdaryo,Guliston,55176,1,235,4862,0.912
119,591,Farg‘ona,Samarqand viloyati - Samarqand,2f70035e-a2ce-4297-8f9b-56cd7cc42ae5,Karen Smith,erkak,68,Ta'lim,327768346,20.6,48,2022-08-22,Jarayonda,O'rtacha,Yolg'iz,Talaba,34755180,701,15,Past,Navoiy,Zarafshon,20067,1,227,666,0.967
120,499,Navoiy,Xorazm viloyati - Urganch,bf196072-c850-4918-b564-6ba565678bc6,Gary Rivas,erkak,38,Avtokredit,457792331,12.27,48,2022-08-29,Jarayonda,Past,Yolg'iz,Ishchi,93734088,625,15,Past,Samarqand,Kattaqo‘rg‘on,216959,2,117,23327,0.892
121,276,Sirdaryo,Navoiy viloyati - Navoiy,01ac38ab-c4ae-467b-8374-da1785300e51,Amy Williams,erkak,27,Fermerlik,36401348,24.8,48,2023-03-01,To'langan,Yuqori,Turmush qurgan,Ishchi,7238713,307,2,Past,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
122,639,Sirdaryo,Samarqand viloyati - Nurobod,60542547-2954-46fc-9bee-873655f863f6,Jennifer Gardner,ayol,34,Biznes,260575520,16.82,12,2022-02-07,Kechikkan,Past,Turmush qurgan,Ishchi,82928484,390,3,Yuqori,Xorazm,Xiva,26077,1,243,1762,0.932
123,446,Farg‘ona,Qoraqalpog‘iston - Taxiatosh,06d05119-ab29-4677-9c14-4678b1472fc1,Ralph Rose,erkak,45,Fermerlik,33039350,15.3,48,2021-10-08,To'langan,Yuqori,Turmush qurgan,Ishchi,79926295,435,6,Past,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
124,421,Farg‘ona,Surxondaryo viloyati - Sherobod,b7b75da3-b51a-4d0d-8a3b-d481bb851d47,Sydney Keller,erkak,49,Ipoteka,202564024,10.89,60,2020-10-05,To'langan,Past,Turmush qurgan,Fermer,42458581,536,2,Yuqori,Navoiy,Qiziltepa,13911,1,247,598,0.957
125,370,Navoiy,Namangan viloyati - Chortoq,1a188f4e-eccd-4e49-83f3-94b1b79b4df1,Daniel Crawford,erkak,21,Fermerlik,386438232,12.34,48,2020-10-09,To'langan,Yuqori,Turmush qurgan,O'qituvchi,86943796,495,3,O'rtacha,Toshkent viloyati,Olmaliq,348935,3,106,31204,0.911
126,716,Jizzax,Surxondaryo viloyati - Termiz,5b3a0730-5c95-44b1-a8a0-9ac880ea02fc,Keith Scott,erkak,53,Ta'lim,221817967,13.39,48,2023-04-06,To'langan,O'rtacha,Yolg'iz,Tadbirkor,32923326,374,1,Past,Fargʻona,Qo‘qon,283539,3,211,26120,0.908
127,114,Surxondaryo,Navoiy viloyati - Qiziltepa,6733507b-c9d9-4448-9f68-53c1073b2c16,Tracy Hawkins,erkak,19,Biznes,245716314,19.4,24,2022-09-06,Jarayonda,Past,Turmush qurgan,O'qituvchi,57328261,493,11,Yuqori,Qoraqalpogʻiston Respublikasi,Chimboy,280515,3,257,13819,0.951
128,268,Jizzax,Qoraqalpog‘iston - Nukus,0003102e-3773-4990-8b76-ee41d09d6731,Stephanie Tanner,erkak,54,Avtokredit,317656568,22.75,48,2023-03-19,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,66132814,422,3,O'rtacha,Qashqadaryo,Shahrisabz,32063,0,75,1176,0.963
129,174,Namangan,Sirdaryo viloyati - Guliston,e956b91c-c2f7-4177-a3af-45cdd86c0de5,Kari Cole,erkak,38,Biznes,51681400,22.01,36,2022-06-30,To'langan,O'rtacha,Turmush qurgan,Talaba,92964683,575,12,Past,Buxoro,Buxoro,1000,0,218,59,0.941
130,874,Namangan,Xorazm viloyati - Urganch,41968bd0-fd6a-462a-a43f-0893c9f5b5e9,Beth Anderson,erkak,31,Biznes,397773004,22.52,24,2023-11-11,Jarayonda,O'rtacha,Turmush qurgan,Fermer,63294307,849,3,Past,Jizzax,Jizzax,78543,1,235,3949,0.95
131,597,Sirdaryo,Navoiy viloyati - Zarafshon,100b2ab4-6e1d-48bd-8be0-20462a97b0b2,Dr. Kevin Smith,erkak,22,Avtokredit,406377955,18.33,12,2021-04-29,Jarayonda,O'rtacha,Turmush qurgan,Tadbirkor,39243993,824,10,O'rtacha,Buxoro,Buxoro,1000,0,218,59,0.941
132,510,Farg‘ona,Namangan viloyati - Namangan,86de34c8-754f-45e5-b6db-daacaabffa7e,Jason Coleman,ayol,37,Ta'lim,202952854,13.18,24,2021-08-09,Jarayonda,Past,Yolg'iz,Tadbirkor,71350378,730,4,Yuqori,Surxondaryo,Termiz,162099,2,237,12944,0.92
133,280,Namangan,Andijon viloyati - Shahrixon,2d54da77-4dc6-48e7-8b60-6e2731b281e0,Laura Gonzalez,ayol,32,Fermerlik,58114996,11.55,12,2024-07-18,Jarayonda,Yuqori,Yolg'iz,Fermer,48751314,420,15,Past,Xorazm,Urganch,236963,2,257,4614,0.981
134,808,Sirdaryo,Surxondaryo viloyati - Denov,6294eff9-61c0-432e-a4b1-33b287d86038,Alyssa Little,ayol,52,Avtokredit,125967971,21.13,12,2021-11-02,Jarayonda,Past,Turmush qurgan,Talaba,17513128,308,6,Yuqori,Qashqadaryo,Qarshi,4115,1,64,91,0.978
135,213,Samarqand,Qashqadaryo viloyati - Kitob,18d05571-a3cf-4bce-b6fb-9e64ca7729dc,Grant Hughes,erkak,64,Fermerlik,398392738,15.08,60,2021-02-05,Jarayonda,O'rtacha,Yolg'iz,Talaba,34537922,599,14,O'rtacha,Jizzax,G‘allaorol,17080,1,240,1129,0.934
136,720,Qashqadaryo,Farg‘ona viloyati - Marg‘ilon,c7068aed-e744-4b0b-bcc7-84cd2dfb6862,Eric Velazquez,ayol,58,Avtokredit,219180642,19.43,12,2023-06-02,Jarayonda,O'rtacha,Turmush qurgan,O'qituvchi,74776039,496,1,Yuqori,Toshkent viloyati,Yangiyo‘l,9906,0,127,324,0.967
137,275,Surxondaryo,Xorazm viloyati - Urganch,c0fbd4bb-0ae3-42a2-8c0a-70b2a344fb8c,Elizabeth Mckee,erkak,19,Avtokredit,99844026,18.26,72,2022-08-30,Jarayonda,Yuqori,Turmush qurgan,Tadbirkor,75604317,568,2,Past,Andijon,Asaka,302451,4,236,42183,0.861
138,840,Buxoro,Farg‘ona viloyati - Farg‘ona,d2bf23fd-e362-4bb8-a21e-ba51cc51e500,Marcus Martin,ayol,47,Biznes,417264023,24.17,72,2022-01-20,Kechikkan,Yuqori,Turmush qurgan,O'qituvchi,84663711,733,11,O'rtacha,Sirdaryo,Guliston,55176,1,235,4862,0.912
139,729,Xorazm,Sirdaryo viloyati - Shirin,a0424395-1765-4349-b0c0-63024ea29cfd,Sydney Flores,ayol,46,Ipoteka,8339086,22.32,72,2024-10-05,Jarayonda,Past,Turmush qurgan,Tadbirkor,53887032,479,8,O'rtacha,Fargʻona,Qo‘qon,283539,4,211,26120,0.908
140,227,Andijon,Jizzax viloyati - G‘allaorol,02147778-0665-4184-bc2c-833e42f7a50e,Collin Craig,erkak,21,Fermerlik,425444767,20.84,72,2021-04-01,To'langan,Yuqori,Yolg'iz,Tadbirkor,8999498,630,15,O'rtacha,Surxondaryo,Denov,128469,1,219,5813,0.955
141,763,Navoiy,Qashqadaryo viloyati - Beshkent,1d0b859a-b89c-4be3-94b3-2ea6216f2090,Mike Bowers,erkak,58,Biznes,84645660,10.54,24,2024-09-05,Kechikkan,Past,Yolg'iz,O'qituvchi,49044748,462,6,O'rtacha,Buxoro,G‘ijduvon,62601,1,233,6501,0.896
142,362,Samarqand,Surxondaryo viloyati - Sherobod,7d6703b1-a6a6-44ee-86f9-2b6fa408441b,Todd Elliott,ayol,40,Ta'lim,74773333,24.67,12,2021-02-27,To'langan,Yuqori,Turmush qurgan,Fermer,45298676,673,1,Yuqori,Andijon,Shahrixon,337056,4,228,20126,0.94
143,964,Qoraqalpog‘iston,Sirdaryo viloyati - Sirdaryo,4629adc2-407d-4fb6-ad9e-f1b4ff7d4149,Erica Jackson,erkak,59,Ipoteka,435061669,22.59,36,2024-08-05,Jarayonda,Past,Turmush qurgan,Tadbirkor,74900717,661,9,Yuqori,Namangan,Namangan,54601,2,222,2839,0.948
144,337,Buxoro,Samarqand viloyati - Kattaqo‘rg‘on,c22c575d-2c4c-4ba7-a98c-fd3ea3a0fcef,Kyle Ferguson,ayol,44,Ta'lim,257520043,16.3,36,2020-12-25,Kechikkan,Yuqori,Turmush qurgan,O'qituvchi,45824790,506,9,O'rtacha,Andijon,Asaka,302451,4,236,42183,0.861
145,477,Toshkent,Navoiy viloyati - Zarafshon,ab0b21e4-e467-4d9f-a94d-d1ed85e3917c,Troy Mays,erkak,70,Avtokredit,338877788,20.47,36,2022-07-12,Kechikkan,Yuqori,Yolg'iz,Ishchi,65125400,445,1,Yuqori,Fargʻona,Farg‘ona,152849,3,234,5735,0.962
146,381,Toshkent,Buxoro viloyati - Buxoro,540bad2a-385a-4786-b0fd-2acaac88a889,Jon Dillon,erkak,53,Fermerlik,349213777,18.27,72,2023-01-17,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,60510165,789,4,Yuqori,Qashqadaryo,Beshkent,21916,1,78,1784,0.919
147,535,Navoiy,Xorazm viloyati - Urganch,7d6ca6c4-d59c-4ef8-a196-1eabb21b8230,Steven Schneider,ayol,41,Ipoteka,481216941,14.81,60,2024-05-30,Kechikkan,Yuqori,Yolg'iz,Boshqaruvchi,45848774,470,7,Past,Jizzax,Jizzax,78543,1,235,3949,0.95
148,390,Surxondaryo,Andijon viloyati - Shahrixon,3992c570-e026-4327-a088-9ec3e5ef4436,Loretta Young,erkak,20,Avtokredit,361896503,18.89,24,2024-10-01,Kechikkan,O'rtacha,Turmush qurgan,Ishchi,116162,825,4,O'rtacha,Samarqand,Oqdaryo,212559,3,113,26189,0.877
149,356,Andijon,Andijon viloyati - Shahrixon,0e74e936-fe4f-4441-873f-44b6fb5ba19d,Jason Greer,erkak,65,Ta'lim,137207511,13.97,72,2025-01-29,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,64213484,323,10,Yuqori,Toshkent shahri,Shayxontohur,680292,7,83,77932,0.885
150,453,Buxoro,Samarqand viloyati - Kattaqo‘rg‘on,992ee4d4-065d-4b89-881c-240059a50c44,Jeremy Hamilton,erkak,38,Biznes,481402115,11.83,72,2025-04-21,Kechikkan,Past,Turmush qurgan,Talaba,23685295,301,14,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,6,230,52910,0.904
151,420,Navoiy,Namangan viloyati - Namangan,47e8e22b-0ab7-42c8-8cdc-36af13871d23,Kelly Kemp,erkak,18,Fermerlik,475828514,22.42,12,2021-06-02,Jarayonda,Past,Turmush qurgan,Fermer,5838619,320,15,O'rtacha,Xorazm,Xiva,26077,0,243,1762,0.932
152,654,Buxoro,Surxondaryo viloyati - Denov,d4f775ca-e28b-438c-a7c9-e5f8913b4dfd,Jessica Bowen,erkak,56,Fermerlik,43689157,23.39,60,2025-03-18,Jarayonda,O'rtacha,Turmush qurgan,O'qituvchi,30842048,496,9,O'rtacha,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
153,961,Qoraqalpog‘iston,Namangan viloyati - Chortoq,84d891b4-01df-4d2c-b1d2-0e086fca3ac3,John Robertson,erkak,47,Ipoteka,223371487,17.86,48,2023-01-31,Kechikkan,Past,Turmush qurgan,Fermer,93916988,477,14,Yuqori,Samarqand,Samarqand,79667,2,126,9757,0.878
154,942,Farg‘ona,Sirdaryo viloyati - Guliston,989bdc0b-1172-4d4b-a0ed-0e8f29c1c969,Eric Dawson,ayol,46,Ta'lim,111602120,19.1,72,2025-05-08,Kechikkan,O'rtacha,Yolg'iz,Ishchi,41503458,723,10,O'rtacha,Jizzax,Do‘stlik,92508,1,249,6524,0.929
155,557,Farg‘ona,Xorazm viloyati - Urganch,07629d5f-7c0e-4e7c-ba89-78386c137555,Crystal Gilbert,erkak,64,Fermerlik,298855684,17.98,72,2021-10-25,To'langan,Past,Turmush qurgan,Talaba,95621904,816,3,O'rtacha,Namangan,Chortoq,210264,2,236,9822,0.953
156,425,Buxoro,Samarqand viloyati - Nurobod,a037d601-3c75-4195-934e-4a09c6bcf71f,Cynthia Ryan,erkak,31,Avtokredit,230788415,22.19,48,2021-04-23,To'langan,Past,Turmush qurgan,O'qituvchi,28433972,631,15,Past,Namangan,Namangan,54601,2,222,2839,0.948
157,429,Farg‘ona,Jizzax viloyati - Do‘stlik,f915679c-3d26-4da7-a036-1494049ee5d6,Patrick Yu,ayol,24,Ipoteka,475580637,24.49,72,2023-04-21,To'langan,O'rtacha,Turmush qurgan,O'qituvchi,22315661,417,15,O'rtacha,Toshkent viloyati,Chirchiq,373498,5,131,24067,0.936
158,616,Jizzax,Surxondaryo viloyati - Termiz,4263865f-0cd1-43be-b1a2-5eaf0b98732b,Tiffany Conrad,ayol,56,Biznes,436928769,24.0,36,2022-07-12,Kechikkan,Past,Yolg'iz,Fermer,90598458,564,2,Yuqori,Surxondaryo,Termiz,162099,3,237,12944,0.92
159,148,Xorazm,Navoiy viloyati - Qiziltepa,8a7d68e5-840f-4b56-9a85-8c12280e3632,Jeffrey Lozano,ayol,70,Fermerlik,338441354,19.77,12,2022-09-08,To'langan,Yuqori,Turmush qurgan,Ishchi,25596292,816,15,Yuqori,Toshkent shahri,Sergeli,193458,3,98,4762,0.975
160,681,Samarqand,Toshkent viloyati - Bekobod,fcc6cd46-61ad-4a2a-8799-b0163dee0c06,Julie Sutton,ayol,49,Ipoteka,235141284,20.81,72,2022-12-13,To'langan,O'rtacha,Yolg'iz,Tadbirkor,85277766,811,5,Past,Sirdaryo,Shirin,77686,1,255,9183,0.882
161,510,Samarqand,Xorazm viloyati - Yangibozor,d750f3d4-a68b-485e-9643-6a459f6d82b6,Edward Spencer,erkak,25,Avtokredit,418564437,21.38,72,2024-11-14,Kechikkan,Yuqori,Yolg'iz,Ishchi,18517969,611,8,Yuqori,Qoraqalpogʻiston Respublikasi,Nukus,550856,6,230,52910,0.904
162,594,Namangan,Qashqadaryo viloyati - Qarshi,b6159809-204c-4896-929d-20e2231098b0,Matthew Arnold,erkak,42,Avtokredit,460033265,22.2,60,2022-02-05,Kechikkan,Past,Turmush qurgan,Fermer,36662198,384,10,O'rtacha,Toshkent viloyati,Olmaliq,348935,3,106,31204,0.911
163,154,Sirdaryo,Farg‘ona viloyati - Farg‘ona,b83e862a-aff6-4f50-a48a-1eb9a16639b3,Kristina Cole,erkak,55,Ta'lim,372541981,14.57,48,2025-04-14,Jarayonda,Yuqori,Turmush qurgan,Boshqaruvchi,9060755,530,3,Past,Xorazm,Urganch,236963,2,257,4614,0.981
164,457,Navoiy,Sirdaryo viloyati - Shirin,99e4dfba-fbf2-428a-b298-5519fa79b35b,Frank Ortega,erkak,24,Ta'lim,129734123,15.43,48,2025-02-28,Kechikkan,O'rtacha,Yolg'iz,Tadbirkor,26594053,850,8,O'rtacha,Navoiy,Zarafshon,20067,1,227,666,0.967
165,741,Surxondaryo,Farg‘ona viloyati - Qo‘qon,824ffb76-1a96-44d6-922a-5073be821bcb,Ariel Austin,erkak,29,Biznes,370213676,21.05,48,2023-08-30,Jarayonda,O'rtacha,Yolg'iz,Ishchi,97613888,466,13,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
166,160,Jizzax,Navoiy viloyati - Navoiy,b29a3f99-a209-402e-a2b3-580a52f86e4f,Ashley Hernandez,erkak,24,Ta'lim,113789891,10.41,48,2020-10-25,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,30405493,660,13,Yuqori,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
167,919,Navoiy,Buxoro viloyati - Buxoro,5ab89ec2-f5be-4e70-a68c-5324eefdb25f,Donald Thomas,erkak,24,Ipoteka,301858848,19.99,72,2021-12-09,Jarayonda,Yuqori,Turmush qurgan,Boshqaruvchi,15260862,618,15,Yuqori,Jizzax,G‘allaorol,17080,0,240,1129,0.934
168,233,Navoiy,Xorazm viloyati - Urganch,e059a285-06b5-49f7-a713-495fb090ad53,Anita Jones,ayol,64,Avtokredit,219456342,18.86,24,2023-01-28,To'langan,O'rtacha,Yolg'iz,Boshqaruvchi,17443819,589,13,O'rtacha,Qashqadaryo,Beshkent,21916,0,78,1784,0.919
